transaction_id,date,transaction_type,amount,is_inflow,payment_method,status,reference_number,description,category
TRX-017335,2023-09-30,Tax Payment,77284.02,False,Bank Transfer,Pending,REF-363565,Income tax,Taxes
TRX-017336,2023-09-30,Tax Payment,1180.4,False,Cash,Failed,REF-546753,Income tax,Taxes
TRX-017337,2023-09-30,Salary Payment,20920.91,False,Bank Transfer,Failed,REF-165215,Overtime payment,Labor Costs
TRX-017338,2023-09-30,Utility Bill,43513.52,False,Cash,Pending,REF-158430,Electricity bill,Operating Expenses
TRX-017339,2023-09-30,Maintenance Cost,46138.35,False,Cash,Pending,REF-301146,Equipment maintenance,Maintenance
TRX-017340,2023-09-30,Utility Bill,1018.73,False,Direct Debit,Completed,REF-189365,Internet service,Operating Expenses
TRX-017341,2023-09-30,Service Fee,89421.55,True,Check,Pending,REF-963352,Maintenance service,Operating Expenses
TRX-017342,2023-10-01,Service Fee,74244.59,True,Bank Transfer,Completed,REF-740151,Audit service,Operating Expenses
TRX-017343,2023-10-01,Customer Payment,7304.27,True,Direct Debit,Pending,REF-899348,Late payment penalty,Revenue
TRX-017344,2023-10-01,Maintenance Cost,45484.05,False,Bank Transfer,Failed,REF-351712,Emergency repair,Maintenance
TRX-017345,2023-10-01,Tax Payment,10222.75,False,Check,Completed,REF-520774,Property tax,Taxes
TRX-017346,2023-10-01,Tax Payment,27677.42,False,Check,Pending,REF-555793,Property tax,Taxes
TRX-017347,2023-10-01,Tax Payment,82308.07,False,Bank Transfer,Completed,REF-629455,Sales tax,Taxes
TRX-017348,2023-10-01,Equipment Purchase,40192.56,False,Bank Transfer,Completed,REF-236156,New pump installation,Capital Expenditure
TRX-017349,2023-10-01,Interest Payment,75069.0,False,Direct Debit,Failed,REF-287969,Mortgage interest,Financial Expenses
TRX-017350,2023-10-01,Supplier Payment,79921.07,False,Check,Pending,REF-974433,Maintenance materials,Operating Expenses
TRX-017351,2023-10-01,Utility Bill,61405.54,False,Bank Transfer,Failed,REF-397572,Phone service,Operating Expenses
TRX-017352,2023-10-01,Maintenance Cost,40494.49,False,Direct Debit,Completed,REF-921227,Facility repair,Maintenance
TRX-017353,2023-10-02,Service Fee,54678.78,True,Credit Card,Failed,REF-129461,Consulting service,Operating Expenses
TRX-017354,2023-10-02,Tax Payment,52476.26,False,Check,Pending,REF-448920,Property tax,Taxes
TRX-017355,2023-10-02,Equipment Purchase,69462.21,False,Credit Card,Failed,REF-381163,Monitoring system,Capital Expenditure
TRX-017356,2023-10-02,Insurance Premium,11333.17,False,Check,Pending,REF-341423,Property insurance,Insurance
TRX-017357,2023-10-02,Customer Payment,22764.92,True,Credit Card,Pending,REF-287685,Late payment penalty,Revenue
TRX-017358,2023-10-02,Utility Bill,45103.41,False,Cash,Completed,REF-110243,Phone service,Operating Expenses
TRX-017359,2023-10-02,Salary Payment,99338.41,False,Cash,Failed,REF-265819,Bonus payment,Labor Costs
TRX-017360,2023-10-02,Maintenance Cost,16998.09,False,Check,Completed,REF-316268,Facility repair,Maintenance
TRX-017361,2023-10-02,Supplier Payment,66677.29,False,Bank Transfer,Completed,REF-296378,Office supplies,Operating Expenses
TRX-017362,2023-10-03,Salary Payment,21084.06,False,Bank Transfer,Pending,REF-555741,Pension contribution,Labor Costs
TRX-017363,2023-10-03,Interest Payment,86763.3,False,Bank Transfer,Failed,REF-746626,Credit line interest,Financial Expenses
TRX-017364,2023-10-03,Salary Payment,36537.3,False,Bank Transfer,Pending,REF-700989,Pension contribution,Labor Costs
TRX-017365,2023-10-03,Tax Payment,76819.69,False,Cash,Pending,REF-802627,Sales tax,Taxes
TRX-017366,2023-10-03,Salary Payment,31337.09,False,Direct Debit,Failed,REF-330131,Monthly salary payment,Labor Costs
TRX-017367,2023-10-03,Supplier Payment,34769.82,False,Direct Debit,Completed,REF-854992,Equipment parts purchase,Operating Expenses
TRX-017368,2023-10-03,Supplier Payment,50646.44,False,Cash,Completed,REF-286688,Equipment parts purchase,Operating Expenses
TRX-017369,2023-10-03,Equipment Purchase,35698.64,False,Direct Debit,Completed,REF-552613,Office equipment,Capital Expenditure
TRX-017370,2023-10-03,Tax Payment,80063.56,False,Direct Debit,Failed,REF-675949,Environmental tax,Taxes
TRX-017371,2023-10-03,Customer Payment,40304.35,True,Check,Failed,REF-195256,Connection fee payment,Revenue
TRX-017372,2023-10-03,Insurance Premium,64527.6,False,Direct Debit,Completed,REF-624831,Liability insurance,Insurance
TRX-017373,2023-10-03,Service Fee,25461.36,True,Credit Card,Pending,REF-682767,Maintenance service,Operating Expenses
TRX-017374,2023-10-04,Supplier Payment,21932.85,False,Bank Transfer,Failed,REF-683383,Maintenance materials,Operating Expenses
TRX-017375,2023-10-04,Service Fee,95557.63,True,Check,Pending,REF-507301,Consulting service,Operating Expenses
TRX-017376,2023-10-04,Tax Payment,11644.45,False,Credit Card,Failed,REF-770944,Income tax,Taxes
TRX-017377,2023-10-04,Tax Payment,42301.1,False,Cash,Failed,REF-486188,Property tax,Taxes
TRX-017378,2023-10-04,Supplier Payment,35486.8,False,Cash,Pending,REF-448212,Office supplies,Operating Expenses
TRX-017379,2023-10-04,Tax Payment,66315.6,False,Bank Transfer,Pending,REF-777347,Property tax,Taxes
TRX-017380,2023-10-04,Salary Payment,76601.94,False,Credit Card,Completed,REF-362145,Monthly salary payment,Labor Costs
TRX-017381,2023-10-04,Equipment Purchase,26547.62,False,Credit Card,Pending,REF-418920,New pump installation,Capital Expenditure
TRX-017382,2023-10-04,Customer Payment,18865.03,True,Credit Card,Pending,REF-924995,Connection fee payment,Revenue
TRX-017383,2023-10-04,Customer Payment,5756.95,True,Check,Failed,REF-274609,Monthly water bill payment,Revenue
TRX-017384,2023-10-04,Equipment Purchase,61238.81,False,Direct Debit,Pending,REF-398961,New pump installation,Capital Expenditure
TRX-017385,2023-10-04,Maintenance Cost,52869.11,False,Direct Debit,Failed,REF-794946,Preventive maintenance,Maintenance
TRX-017386,2023-10-04,Customer Payment,68046.74,True,Direct Debit,Failed,REF-167833,Late payment penalty,Revenue
TRX-017387,2023-10-04,Equipment Purchase,7145.64,False,Cash,Completed,REF-962770,Safety equipment,Capital Expenditure
TRX-017388,2023-10-05,Salary Payment,35217.73,False,Bank Transfer,Completed,REF-678926,Pension contribution,Labor Costs
TRX-017389,2023-10-05,Salary Payment,80486.67,False,Cash,Failed,REF-887015,Bonus payment,Labor Costs
TRX-017390,2023-10-05,Equipment Purchase,20555.4,False,Cash,Pending,REF-749393,New pump installation,Capital Expenditure
TRX-017391,2023-10-05,Service Fee,19461.88,True,Check,Completed,REF-173466,Audit service,Operating Expenses
TRX-017392,2023-10-05,Insurance Premium,84849.16,False,Cash,Pending,REF-103925,Employee insurance,Insurance
TRX-017393,2023-10-05,Tax Payment,80995.84,False,Check,Completed,REF-337718,Property tax,Taxes
TRX-017394,2023-10-05,Customer Payment,67520.18,True,Check,Failed,REF-733619,Late payment penalty,Revenue
TRX-017395,2023-10-05,Utility Bill,89539.69,False,Credit Card,Pending,REF-834022,Electricity bill,Operating Expenses
TRX-017396,2023-10-05,Equipment Purchase,50753.59,False,Cash,Completed,REF-375886,Monitoring system,Capital Expenditure
TRX-017397,2023-10-05,Interest Payment,37810.58,False,Credit Card,Pending,REF-714763,Mortgage interest,Financial Expenses
TRX-017398,2023-10-05,Salary Payment,38849.47,False,Check,Failed,REF-954145,Bonus payment,Labor Costs
TRX-017399,2023-10-06,Insurance Premium,26986.75,False,Credit Card,Pending,REF-746180,Employee insurance,Insurance
TRX-017400,2023-10-06,Salary Payment,41695.55,False,Check,Pending,REF-781321,Bonus payment,Labor Costs
TRX-017401,2023-10-06,Maintenance Cost,52950.03,False,Bank Transfer,Completed,REF-886488,Preventive maintenance,Maintenance
TRX-017402,2023-10-06,Salary Payment,14325.77,False,Bank Transfer,Completed,REF-159570,Bonus payment,Labor Costs
TRX-017403,2023-10-06,Tax Payment,1308.83,False,Check,Pending,REF-352218,Environmental tax,Taxes
TRX-017404,2023-10-06,Customer Payment,11270.4,True,Credit Card,Completed,REF-924200,Late payment penalty,Revenue
TRX-017405,2023-10-06,Supplier Payment,22919.98,False,Credit Card,Completed,REF-980591,Maintenance materials,Operating Expenses
TRX-017406,2023-10-06,Tax Payment,3447.7,False,Bank Transfer,Pending,REF-309605,Environmental tax,Taxes
TRX-017407,2023-10-06,Supplier Payment,39347.64,False,Check,Failed,REF-535848,Equipment parts purchase,Operating Expenses
TRX-017408,2023-10-06,Equipment Purchase,99867.71,False,Bank Transfer,Completed,REF-268174,Monitoring system,Capital Expenditure
TRX-017409,2023-10-06,Supplier Payment,11973.62,False,Credit Card,Pending,REF-209996,Chemical supplies,Operating Expenses
TRX-017410,2023-10-06,Utility Bill,28567.36,False,Bank Transfer,Failed,REF-498673,Gas bill,Operating Expenses
TRX-017411,2023-10-07,Supplier Payment,6166.98,False,Credit Card,Pending,REF-621247,Office supplies,Operating Expenses
TRX-017412,2023-10-07,Insurance Premium,1939.77,False,Check,Completed,REF-389990,Liability insurance,Insurance
TRX-017413,2023-10-07,Salary Payment,89200.93,False,Check,Failed,REF-660867,Overtime payment,Labor Costs
TRX-017414,2023-10-07,Maintenance Cost,8837.75,False,Direct Debit,Failed,REF-292620,Equipment maintenance,Maintenance
TRX-017415,2023-10-07,Customer Payment,26854.45,True,Bank Transfer,Failed,REF-112632,Deposit refund,Revenue
TRX-017416,2023-10-07,Insurance Premium,61310.65,False,Cash,Completed,REF-809885,Property insurance,Insurance
TRX-017417,2023-10-07,Equipment Purchase,63766.23,False,Cash,Pending,REF-335049,Safety equipment,Capital Expenditure
TRX-017418,2023-10-07,Insurance Premium,76665.2,False,Check,Failed,REF-606669,Employee insurance,Insurance
TRX-017419,2023-10-07,Supplier Payment,86928.32,False,Credit Card,Failed,REF-558521,Equipment parts purchase,Operating Expenses
TRX-017420,2023-10-07,Supplier Payment,9663.85,False,Credit Card,Completed,REF-194368,Equipment parts purchase,Operating Expenses
TRX-017421,2023-10-07,Customer Payment,48662.52,True,Credit Card,Completed,REF-395996,Deposit refund,Revenue
TRX-017422,2023-10-07,Interest Payment,13464.38,False,Bank Transfer,Completed,REF-770333,Bond interest,Financial Expenses
TRX-017423,2023-10-08,Utility Bill,40289.75,False,Cash,Pending,REF-653182,Internet service,Operating Expenses
TRX-017424,2023-10-08,Maintenance Cost,8598.06,False,Cash,Failed,REF-557434,Facility repair,Maintenance
TRX-017425,2023-10-08,Salary Payment,31527.59,False,Cash,Failed,REF-484847,Monthly salary payment,Labor Costs
TRX-017426,2023-10-08,Service Fee,10309.43,True,Cash,Failed,REF-578717,Audit service,Operating Expenses
TRX-017427,2023-10-08,Equipment Purchase,86757.46,False,Credit Card,Failed,REF-536554,Office equipment,Capital Expenditure
TRX-017428,2023-10-08,Service Fee,68625.62,True,Cash,Pending,REF-166693,Audit service,Operating Expenses
TRX-017429,2023-10-08,Salary Payment,62826.4,False,Direct Debit,Pending,REF-908445,Bonus payment,Labor Costs
TRX-017430,2023-10-08,Supplier Payment,74291.56,False,Bank Transfer,Completed,REF-573266,Chemical supplies,Operating Expenses
TRX-017431,2023-10-08,Maintenance Cost,77718.22,False,Cash,Completed,REF-430904,Equipment maintenance,Maintenance
TRX-017432,2023-10-09,Customer Payment,47871.15,True,Bank Transfer,Completed,REF-349646,Deposit refund,Revenue
TRX-017433,2023-10-09,Service Fee,46908.07,True,Check,Failed,REF-886995,Audit service,Operating Expenses
TRX-017434,2023-10-09,Equipment Purchase,66829.54,False,Cash,Failed,REF-387241,Office equipment,Capital Expenditure
TRX-017435,2023-10-09,Utility Bill,48016.86,False,Cash,Failed,REF-853958,Internet service,Operating Expenses
TRX-017436,2023-10-09,Salary Payment,18654.16,False,Bank Transfer,Failed,REF-575047,Pension contribution,Labor Costs
TRX-017437,2023-10-09,Maintenance Cost,40109.37,False,Check,Failed,REF-993615,Equipment maintenance,Maintenance
TRX-017438,2023-10-09,Insurance Premium,46802.74,False,Bank Transfer,Pending,REF-393829,Equipment insurance,Insurance
TRX-017439,2023-10-09,Customer Payment,46324.98,True,Bank Transfer,Completed,REF-391473,Deposit refund,Revenue
TRX-017440,2023-10-09,Insurance Premium,15393.63,False,Check,Failed,REF-995466,Employee insurance,Insurance
TRX-017441,2023-10-09,Customer Payment,37982.6,True,Check,Completed,REF-171927,Late payment penalty,Revenue
TRX-017442,2023-10-09,Equipment Purchase,45658.3,False,Cash,Failed,REF-403119,Office equipment,Capital Expenditure
TRX-017443,2023-10-10,Supplier Payment,72483.25,False,Credit Card,Pending,REF-803731,Maintenance materials,Operating Expenses
TRX-017444,2023-10-10,Maintenance Cost,22537.82,False,Bank Transfer,Failed,REF-906366,Equipment maintenance,Maintenance
TRX-017445,2023-10-10,Utility Bill,3268.18,False,Direct Debit,Pending,REF-599787,Gas bill,Operating Expenses
TRX-017446,2023-10-10,Equipment Purchase,43458.49,False,Bank Transfer,Pending,REF-171388,Monitoring system,Capital Expenditure
TRX-017447,2023-10-10,Maintenance Cost,85335.9,False,Check,Pending,REF-738553,Facility repair,Maintenance
TRX-017448,2023-10-10,Maintenance Cost,24406.45,False,Cash,Failed,REF-611656,Preventive maintenance,Maintenance
TRX-017449,2023-10-10,Maintenance Cost,8176.64,False,Direct Debit,Completed,REF-847794,Facility repair,Maintenance
TRX-017450,2023-10-10,Equipment Purchase,74722.88,False,Check,Failed,REF-431892,Office equipment,Capital Expenditure
TRX-017451,2023-10-10,Salary Payment,98449.34,False,Credit Card,Completed,REF-646282,Overtime payment,Labor Costs
TRX-017452,2023-10-10,Maintenance Cost,83298.59,False,Credit Card,Pending,REF-501431,Equipment maintenance,Maintenance
TRX-017453,2023-10-10,Supplier Payment,19245.15,False,Cash,Completed,REF-595075,Chemical supplies,Operating Expenses
TRX-017454,2023-10-10,Supplier Payment,24379.28,False,Cash,Pending,REF-782071,Office supplies,Operating Expenses
TRX-017455,2023-10-11,Supplier Payment,89259.6,False,Check,Failed,REF-118207,Maintenance materials,Operating Expenses
TRX-017456,2023-10-11,Maintenance Cost,52432.86,False,Cash,Pending,REF-427368,Facility repair,Maintenance
TRX-017457,2023-10-11,Customer Payment,58985.94,True,Credit Card,Failed,REF-952279,Monthly water bill payment,Revenue
TRX-017458,2023-10-11,Insurance Premium,50575.3,False,Bank Transfer,Pending,REF-160208,Employee insurance,Insurance
TRX-017459,2023-10-11,Service Fee,27908.03,True,Check,Completed,REF-420220,Maintenance service,Operating Expenses
TRX-017460,2023-10-12,Interest Payment,54337.31,False,Check,Pending,REF-821960,Bond interest,Financial Expenses
TRX-017461,2023-10-12,Interest Payment,92464.17,False,Bank Transfer,Pending,REF-760430,Loan interest,Financial Expenses
TRX-017462,2023-10-12,Interest Payment,44823.41,False,Bank Transfer,Pending,REF-583389,Credit line interest,Financial Expenses
TRX-017463,2023-10-12,Service Fee,58705.46,True,Check,Pending,REF-272733,Training service,Operating Expenses
TRX-017464,2023-10-12,Service Fee,97939.86,True,Direct Debit,Completed,REF-856693,Consulting service,Operating Expenses
TRX-017465,2023-10-12,Supplier Payment,46043.65,False,Check,Pending,REF-115686,Chemical supplies,Operating Expenses
TRX-017466,2023-10-13,Maintenance Cost,60987.13,False,Bank Transfer,Pending,REF-717100,Emergency repair,Maintenance
TRX-017467,2023-10-13,Supplier Payment,7246.55,False,Direct Debit,Completed,REF-380042,Office supplies,Operating Expenses
TRX-017468,2023-10-13,Tax Payment,68034.44,False,Cash,Completed,REF-368224,Environmental tax,Taxes
TRX-017469,2023-10-13,Maintenance Cost,35111.01,False,Direct Debit,Completed,REF-983812,Facility repair,Maintenance
TRX-017470,2023-10-13,Customer Payment,25114.47,True,Bank Transfer,Completed,REF-859136,Connection fee payment,Revenue
TRX-017471,2023-10-13,Insurance Premium,5030.04,False,Cash,Failed,REF-766978,Equipment insurance,Insurance
TRX-017472,2023-10-13,Maintenance Cost,35875.28,False,Cash,Completed,REF-935480,Emergency repair,Maintenance
TRX-017473,2023-10-13,Interest Payment,17647.57,False,Credit Card,Completed,REF-798613,Bond interest,Financial Expenses
TRX-017474,2023-10-13,Utility Bill,87585.27,False,Check,Completed,REF-365555,Phone service,Operating Expenses
TRX-017475,2023-10-13,Supplier Payment,16585.81,False,Direct Debit,Pending,REF-488962,Office supplies,Operating Expenses
TRX-017476,2023-10-13,Salary Payment,80359.17,False,Direct Debit,Pending,REF-987432,Monthly salary payment,Labor Costs
TRX-017477,2023-10-13,Service Fee,31105.31,True,Credit Card,Completed,REF-857202,Audit service,Operating Expenses
TRX-017478,2023-10-14,Interest Payment,20353.76,False,Cash,Pending,REF-365809,Mortgage interest,Financial Expenses
TRX-017479,2023-10-14,Maintenance Cost,9756.92,False,Credit Card,Failed,REF-556564,Emergency repair,Maintenance
TRX-017480,2023-10-14,Customer Payment,76903.96,True,Bank Transfer,Failed,REF-980813,Deposit refund,Revenue
TRX-017481,2023-10-14,Customer Payment,45149.62,True,Bank Transfer,Completed,REF-169470,Connection fee payment,Revenue
TRX-017482,2023-10-14,Utility Bill,20220.93,False,Check,Failed,REF-114834,Gas bill,Operating Expenses
TRX-017483,2023-10-14,Equipment Purchase,35816.27,False,Bank Transfer,Completed,REF-845647,New pump installation,Capital Expenditure
TRX-017484,2023-10-14,Utility Bill,58547.82,False,Cash,Completed,REF-229081,Internet service,Operating Expenses
TRX-017485,2023-10-14,Customer Payment,30712.44,True,Check,Pending,REF-277976,Deposit refund,Revenue
TRX-017486,2023-10-14,Equipment Purchase,56491.58,False,Cash,Pending,REF-206368,Office equipment,Capital Expenditure
TRX-017487,2023-10-14,Insurance Premium,32830.22,False,Cash,Failed,REF-465838,Equipment insurance,Insurance
TRX-017488,2023-10-14,Service Fee,91366.83,True,Cash,Failed,REF-109558,Maintenance service,Operating Expenses
TRX-017489,2023-10-14,Tax Payment,9352.08,False,Direct Debit,Completed,REF-209773,Sales tax,Taxes
TRX-017490,2023-10-14,Customer Payment,83584.76,True,Credit Card,Pending,REF-620974,Monthly water bill payment,Revenue
TRX-017491,2023-10-14,Salary Payment,40727.78,False,Check,Failed,REF-897412,Monthly salary payment,Labor Costs
TRX-017492,2023-10-14,Insurance Premium,23903.11,False,Credit Card,Failed,REF-890222,Equipment insurance,Insurance
TRX-017493,2023-10-15,Tax Payment,77923.08,False,Direct Debit,Completed,REF-615375,Environmental tax,Taxes
TRX-017494,2023-10-15,Supplier Payment,32215.56,False,Check,Completed,REF-268573,Equipment parts purchase,Operating Expenses
TRX-017495,2023-10-15,Interest Payment,79853.72,False,Credit Card,Completed,REF-761821,Loan interest,Financial Expenses
TRX-017496,2023-10-15,Equipment Purchase,38342.5,False,Credit Card,Pending,REF-603994,Office equipment,Capital Expenditure
TRX-017497,2023-10-15,Service Fee,40471.36,True,Credit Card,Failed,REF-930532,Consulting service,Operating Expenses
TRX-017498,2023-10-15,Supplier Payment,46388.67,False,Bank Transfer,Pending,REF-811626,Chemical supplies,Operating Expenses
TRX-017499,2023-10-15,Supplier Payment,25362.08,False,Bank Transfer,Failed,REF-517625,Chemical supplies,Operating Expenses
TRX-017500,2023-10-16,Maintenance Cost,39922.05,False,Direct Debit,Failed,REF-733656,Facility repair,Maintenance
TRX-017501,2023-10-16,Interest Payment,20127.55,False,Direct Debit,Completed,REF-880664,Loan interest,Financial Expenses
TRX-017502,2023-10-16,Tax Payment,26566.35,False,Cash,Completed,REF-419946,Sales tax,Taxes
TRX-017503,2023-10-16,Equipment Purchase,54150.56,False,Direct Debit,Pending,REF-238706,Office equipment,Capital Expenditure
TRX-017504,2023-10-16,Utility Bill,29616.65,False,Cash,Failed,REF-547335,Internet service,Operating Expenses
TRX-017505,2023-10-16,Insurance Premium,93090.41,False,Bank Transfer,Pending,REF-218964,Property insurance,Insurance
TRX-017506,2023-10-16,Utility Bill,38101.54,False,Bank Transfer,Pending,REF-853365,Phone service,Operating Expenses
TRX-017507,2023-10-16,Insurance Premium,69494.86,False,Check,Pending,REF-217140,Equipment insurance,Insurance
TRX-017508,2023-10-16,Utility Bill,38206.07,False,Bank Transfer,Failed,REF-993181,Electricity bill,Operating Expenses
TRX-017509,2023-10-16,Utility Bill,77425.68,False,Direct Debit,Completed,REF-978253,Gas bill,Operating Expenses
TRX-017510,2023-10-16,Interest Payment,14890.18,False,Direct Debit,Pending,REF-487632,Bond interest,Financial Expenses
TRX-017511,2023-10-16,Tax Payment,71935.95,False,Check,Completed,REF-114387,Environmental tax,Taxes
TRX-017512,2023-10-16,Maintenance Cost,99294.13,False,Check,Completed,REF-199990,Preventive maintenance,Maintenance
TRX-017513,2023-10-17,Maintenance Cost,40178.08,False,Check,Failed,REF-550247,Equipment maintenance,Maintenance
TRX-017514,2023-10-17,Service Fee,16274.15,True,Direct Debit,Pending,REF-888481,Maintenance service,Operating Expenses
TRX-017515,2023-10-17,Customer Payment,62769.21,True,Credit Card,Failed,REF-690424,Deposit refund,Revenue
TRX-017516,2023-10-17,Tax Payment,7654.42,False,Cash,Completed,REF-361762,Property tax,Taxes
TRX-017517,2023-10-17,Interest Payment,60150.46,False,Credit Card,Completed,REF-955258,Credit line interest,Financial Expenses
TRX-017518,2023-10-17,Maintenance Cost,16584.16,False,Cash,Failed,REF-851524,Equipment maintenance,Maintenance
TRX-017519,2023-10-17,Supplier Payment,47830.86,False,Cash,Failed,REF-803132,Office supplies,Operating Expenses
TRX-017520,2023-10-17,Maintenance Cost,22816.87,False,Credit Card,Failed,REF-166231,Preventive maintenance,Maintenance
TRX-017521,2023-10-18,Service Fee,39012.92,True,Credit Card,Completed,REF-976237,Training service,Operating Expenses
TRX-017522,2023-10-18,Insurance Premium,30267.96,False,Bank Transfer,Failed,REF-647381,Property insurance,Insurance
TRX-017523,2023-10-18,Interest Payment,35416.79,False,Credit Card,Completed,REF-381216,Bond interest,Financial Expenses
TRX-017524,2023-10-18,Insurance Premium,68584.66,False,Bank Transfer,Pending,REF-720462,Equipment insurance,Insurance
TRX-017525,2023-10-18,Insurance Premium,93059.46,False,Direct Debit,Failed,REF-724132,Equipment insurance,Insurance
TRX-017526,2023-10-18,Salary Payment,35793.68,False,Cash,Failed,REF-637272,Pension contribution,Labor Costs
TRX-017527,2023-10-19,Service Fee,74644.74,True,Bank Transfer,Pending,REF-213466,Audit service,Operating Expenses
TRX-017528,2023-10-19,Customer Payment,81922.6,True,Cash,Pending,REF-999464,Late payment penalty,Revenue
TRX-017529,2023-10-19,Tax Payment,13622.26,False,Check,Completed,REF-826499,Income tax,Taxes
TRX-017530,2023-10-19,Insurance Premium,95862.68,False,Bank Transfer,Failed,REF-851281,Employee insurance,Insurance
TRX-017531,2023-10-19,Interest Payment,11445.74,False,Credit Card,Failed,REF-670879,Credit line interest,Financial Expenses
TRX-017532,2023-10-19,Equipment Purchase,60439.94,False,Cash,Completed,REF-816268,Safety equipment,Capital Expenditure
TRX-017533,2023-10-19,Tax Payment,24001.31,False,Check,Failed,REF-617041,Income tax,Taxes
TRX-017534,2023-10-20,Supplier Payment,46633.48,False,Credit Card,Pending,REF-473679,Equipment parts purchase,Operating Expenses
TRX-017535,2023-10-20,Tax Payment,57838.37,False,Credit Card,Completed,REF-505388,Property tax,Taxes
TRX-017536,2023-10-20,Service Fee,39528.86,True,Check,Pending,REF-528709,Audit service,Operating Expenses
TRX-017537,2023-10-20,Insurance Premium,75305.91,False,Check,Pending,REF-676375,Equipment insurance,Insurance
TRX-017538,2023-10-20,Interest Payment,44224.02,False,Cash,Failed,REF-514672,Bond interest,Financial Expenses
TRX-017539,2023-10-20,Equipment Purchase,26673.59,False,Cash,Completed,REF-891493,New pump installation,Capital Expenditure
TRX-017540,2023-10-20,Interest Payment,61057.1,False,Bank Transfer,Failed,REF-990189,Credit line interest,Financial Expenses
TRX-017541,2023-10-20,Tax Payment,63814.02,False,Credit Card,Completed,REF-259405,Environmental tax,Taxes
TRX-017542,2023-10-20,Equipment Purchase,21227.62,False,Cash,Pending,REF-619254,New pump installation,Capital Expenditure
TRX-017543,2023-10-20,Equipment Purchase,30773.12,False,Check,Completed,REF-767203,Safety equipment,Capital Expenditure
TRX-017544,2023-10-20,Supplier Payment,66288.56,False,Bank Transfer,Failed,REF-703684,Office supplies,Operating Expenses
TRX-017545,2023-10-20,Maintenance Cost,71495.84,False,Direct Debit,Failed,REF-736644,Equipment maintenance,Maintenance
TRX-017546,2023-10-21,Interest Payment,71162.31,False,Bank Transfer,Failed,REF-903984,Mortgage interest,Financial Expenses
TRX-017547,2023-10-21,Maintenance Cost,75020.27,False,Credit Card,Pending,REF-626260,Emergency repair,Maintenance
TRX-017548,2023-10-21,Customer Payment,34699.88,True,Bank Transfer,Failed,REF-287534,Monthly water bill payment,Revenue
TRX-017549,2023-10-21,Insurance Premium,99693.95,False,Direct Debit,Pending,REF-454774,Property insurance,Insurance
TRX-017550,2023-10-21,Supplier Payment,28693.26,False,Direct Debit,Failed,REF-442300,Equipment parts purchase,Operating Expenses
TRX-017551,2023-10-21,Service Fee,88515.54,True,Credit Card,Pending,REF-615813,Audit service,Operating Expenses
TRX-017552,2023-10-21,Tax Payment,15628.33,False,Cash,Pending,REF-749659,Property tax,Taxes
TRX-017553,2023-10-21,Tax Payment,64821.24,False,Cash,Completed,REF-529088,Property tax,Taxes
TRX-017554,2023-10-21,Equipment Purchase,43310.77,False,Direct Debit,Failed,REF-803677,Monitoring system,Capital Expenditure
TRX-017555,2023-10-21,Tax Payment,88954.72,False,Credit Card,Completed,REF-514094,Property tax,Taxes
TRX-017556,2023-10-21,Insurance Premium,12301.68,False,Cash,Pending,REF-644892,Liability insurance,Insurance
TRX-017557,2023-10-21,Interest Payment,27776.29,False,Cash,Failed,REF-170248,Loan interest,Financial Expenses
TRX-017558,2023-10-22,Customer Payment,24708.76,True,Bank Transfer,Pending,REF-973757,Late payment penalty,Revenue
TRX-017559,2023-10-22,Interest Payment,24185.61,False,Bank Transfer,Pending,REF-275331,Bond interest,Financial Expenses
TRX-017560,2023-10-22,Insurance Premium,47265.92,False,Bank Transfer,Failed,REF-353974,Employee insurance,Insurance
TRX-017561,2023-10-22,Maintenance Cost,16811.46,False,Check,Completed,REF-340746,Facility repair,Maintenance
TRX-017562,2023-10-22,Interest Payment,99053.68,False,Cash,Failed,REF-460297,Credit line interest,Financial Expenses
TRX-017563,2023-10-22,Insurance Premium,48461.9,False,Credit Card,Pending,REF-912308,Liability insurance,Insurance
TRX-017564,2023-10-22,Interest Payment,48611.3,False,Direct Debit,Completed,REF-118773,Bond interest,Financial Expenses
TRX-017565,2023-10-22,Service Fee,20253.39,True,Bank Transfer,Completed,REF-207625,Audit service,Operating Expenses
TRX-017566,2023-10-22,Tax Payment,36041.74,False,Direct Debit,Pending,REF-461963,Property tax,Taxes
TRX-017567,2023-10-22,Insurance Premium,49753.17,False,Cash,Failed,REF-239309,Property insurance,Insurance
TRX-017568,2023-10-22,Equipment Purchase,75402.2,False,Bank Transfer,Failed,REF-608598,Office equipment,Capital Expenditure
TRX-017569,2023-10-22,Tax Payment,8657.66,False,Cash,Pending,REF-363819,Sales tax,Taxes
TRX-017570,2023-10-22,Salary Payment,26027.06,False,Credit Card,Completed,REF-641041,Monthly salary payment,Labor Costs
TRX-017571,2023-10-23,Interest Payment,28030.59,False,Credit Card,Completed,REF-957320,Loan interest,Financial Expenses
TRX-017572,2023-10-23,Insurance Premium,70389.45,False,Direct Debit,Pending,REF-889651,Employee insurance,Insurance
TRX-017573,2023-10-23,Utility Bill,74316.57,False,Credit Card,Pending,REF-958768,Phone service,Operating Expenses
TRX-017574,2023-10-23,Equipment Purchase,1729.78,False,Direct Debit,Failed,REF-687659,Office equipment,Capital Expenditure
TRX-017575,2023-10-23,Utility Bill,87198.16,False,Check,Failed,REF-982765,Phone service,Operating Expenses
